Frequency_Hz,Magnitude_CH1,Magnitude_CH2,Phase_CH1,Phase_CH2,Transf_Magnitude,Transf_Phase
1673.128941009046,-0.1346863081366168,12.20352213020731,-0.9085087525205333,64.0166252600423,-7.430160862666838,64.92513401256284
1719.072200831277,-0.1233066059817004,12.38748396079355,-0.9160781162841397,63.49703204078448,-7.257578734235516,64.41311015706862
1766.277038928414,-0.1178980731348703,12.57377706806694,-0.9459245872094062,62.81467714604563,-7.076694159808953,63.76060173325504
1814.778097590749,-0.1348557354677126,12.75235208878846,-0.9661054575082203,62.3979003273535,-6.881161476754592,63.36400578486171
1864.610970368039,-0.1289112045833218,12.96307958739473,-1.008915583405734,61.61566733104966,-6.676378509032713,62.62458291445538
1915.812228190605,-0.1367382610702646,13.1372912673486,-1.026198643172726,61.00532719094208,-6.4943397725919,62.03152583411481
1968.419446207697,-0.1448326682588938,13.29966798892239,-1.011867953983628,60.30265244539507,-6.3238686438294796,61.31452039937869
2022.471231362828,-0.1482147979676899,13.45511377017256,-1.044644648992491,59.66048082663778,-6.165040732870516,60.705125475630275
2078.007250726315,-0.1460669643634867,13.65469797143558,-1.01619028225709,58.96203884921849,-5.967604365211699,59.97822913147559
2135.068260605818,-0.1633063526297038,13.81878610162931,-1.022246481945546,58.37521201907231,-5.7862768467517505,59.39745850101785
2193.696136456232,-0.1536624871157559,14.00312100087489,-1.094358378932953,57.62771729080634,-5.611585813020119,58.7220756697393
2253.933903610897,-0.1643985299169281,14.17927315751425,-1.05417838957153,56.86500330360902,-5.4246976135795855,57.91918169318056
2315.825768856667,-0.1707183611041456,14.31476284196228,-1.1312915544464,56.21121984827752,-5.2828880979443404,57.34251140272392
2379.417152876021,-0.1764073705416422,14.48135282234512,-1.046959437338402,55.44443717964712,-5.110609108124002,56.49139661698552
2444.754723580003,-0.1731315874318894,14.64733657059282,-1.053977738027268,54.77544043919596,-4.947901142986055,55.82941817722323
2511.886430356483,-0.1763554516312995,14.79882471201877,-1.137866316211067,54.00833667085779,-4.793189137360695,55.146202987068854
2580.861539258853,-0.172813399191452,14.95342631053368,-1.15218572612798,53.29499734401635,-4.642129591285631,54.447183070144334
2651.730669160977,-0.1945604069985019,15.09769984476028,-1.123373373840245,52.51371727731863,-4.476109049251983,53.63709065115887
2724.545828904952,-0.190930709548971,15.26568786390158,-1.131593287507278,51.72921567652379,-4.311750727560215,52.86080896403107
2799.360455468918,-0.1906852183461547,15.38761183819559,-1.142752001422188,51.00959021244628,-4.190072244469018,52.152342213868465
2876.22945318294,-0.1880008739917019,15.53416464168752,-1.148794403386971,50.21997388139801,-4.046203785331542,51.368768284784984
2955.209234021734,-0.20798118562522,15.67331359445784,-1.15403560953443,49.45353480169937,-3.8870745209277047,50.6075704112338
3036.357759003816,-0.2181364660074233,15.81694558305812,-1.197366470356501,48.69414427421533,-3.733287251945221,49.89151074457183
3119.734580727448,-0.2052911198819204,15.94620984958989,-1.148433802329158,47.97928785400817,-3.616868331538953,49.12772165633733
3205.400887074596,-0.220489925116521,16.08042374006197,-1.176602606762612,47.16080248256888,-3.4674556358322732,48.3374050893315
3293.419546114983,-0.2263083540373534,16.21263775046173,-1.181578957071786,46.33446781624524,-3.32942319651168,47.51604677331702
3383.855152243176,-0.223462330288787,16.32649687906278,-1.158779253013161,45.58132224949927,-3.218410091659198,46.74010150251243
3476.774073582583,-0.2273071104807425,16.44452106024248,-1.184078053581706,44.78806631852354,-3.096541130287541,45.97214437210525
3572.244500691128,-0.2259936257962915,16.56935020291802,-1.186383078452784,44.0488189432963,-2.9730254722964524,45.23520202174908
3670.336496604371,-0.2434492564858014,16.65982913595082,-1.159341794521815,43.29438423072139,-2.865090908574146,44.453726025243206
3771.122048252779,-0.2308598838660759,16.78407042996751,-1.143268389079545,42.50693592138261,-2.75343898717718,43.65020431046216
3874.675119290886,-0.239133437051037,16.86794005068726,-1.147110862085659,41.78608055620325,-2.661295813272467,42.933191418288914
3981.071704377124,-0.258866287535768,16.98548584413939,-1.137240388072487,40.97422309629903,-2.5240171693356075,42.11146348437151
4090.389884944143,-0.2428998893546351,17.08454710599932,-1.099821762539015,40.1711993472511,-2.440922305656809,41.27102110979011
4202.709886500555,-0.262426560011198,17.18298319478479,-1.082444979296785,39.43763854811284,-2.3229595462147756,40.520083527409625
4318.114137506162,-0.2551896053225418,17.27498755243546,-1.072257622147744,38.66772388766285,-2.238192143252764,39.7399815098106
4436.687329863859,-0.2675287441403302,17.369566862435,-1.103506070892786,37.87723507640229,-2.1312736944354356,38.98074114729508
